# X 	 Y 	 E
1
0.004056	1231.66	21.0814
0.00438048	903.487	12.6614
0.00473092	657.371	7.23208
0.00510939	491.896	4.65659
0.00551814	383.556	3.20568
0.00595959	300.487	2.226
0.00643636	236.132	1.61404
0.00695127	191.016	1.19379
0.00750737	154.596	0.896938
0.00810796	126.281	0.679435
0.0087566	103.86	0.527471
0.00945713	85.2982	0.409737
0.0102137	70.6566	0.323172
0.0110308	56.9606	0.253332
0.0119133	45.5839	0.199817
0.0128663	36.0221	0.156881
0.0138956	28.1599	0.123091
0.0150073	21.7195	0.096631
0.0162079	16.61	0.0757612
0.0175045	12.7726	0.060008
0.0189048	9.65055	0.0475836
0.0204172	7.53418	0.038362
0.0220506	5.90617	0.031078
0.0238147	4.66578	0.0255239
0.0257198	3.85815	0.0213397
0.0277774	3.22471	0.0181047
0.0299996	2.69734	0.015346
0.0323996	2.29566	0.0131455
0.0349915	1.92759	0.0111743
0.0377909	1.56761	0.00943598
0.0408141	1.27379	0.00796468
0.0440793	0.988188	0.00664852
0.0476056	0.789308	0.00564
0.0514141	0.620302	0.00477223
0.0555272	0.506472	0.00413974
0.0599694	0.397452	0.00355314
0.0647669	0.335179	0.00315824
0.0699483	0.28453	0.00282602
0.0755441	0.234323	0.00254771
0.0815876	0.197999	0.00232224
0.0881147	0.172155	0.00213735
0.0951638	0.149657	0.00200684
0.102777	0.129361	0.00188584
0.110999	0.111647	0.00180023
0.119879	0.0964134	0.00172185
0.129469	0.0881419	0.00167425
0.139827	0.0782058	0.00164565
0.151013	0.0704272	0.00164037
0.163094	0.063286	0.0016955
0.176142	0.0563907	0.00176072
0.190233	0.0579218	0.00190181
0.205452	0.0530909	0.00206054
0.221888	0.0474212	0.0022456
0.239639	0.044957	0.00244592
0.25881	0.0410137	0.00265731
0.279515	0.0310335	0.00287899
0.301876	0.0284024	0.00319526
0.326026	0.0363374	0.00356354
0.352108	0.0331389	0.00393627
0.380277	0.0340982	0.00438344
0.410699	0.0264766	0.00490149
0.443555	0.035785	0.00570573
0.480307	0.0220708	0.00660036
